Unnamed: 0,InvoiceNo,Store,ItemCategory,Price,Quantity,TotalAmount,Date,PaymentMethod
7869,INV00278,Store B,Dresses,162.25,1,162.25,2021-09-14 18:41:07.972843,Cash
9125,INV01074,Store A,Shoes,69.81,3,209.43,2021-09-14 18:41:07.972843,Credit Card
5820,INV01875,Store A,Accessories,28.01,3,84.03,2021-09-15 18:41:07.972843,Debit Card
2189,INV01356,Store A,Jackets,24.05,3,72.15,2021-09-15 18:41:07.972843,Cash
4653,INV00360,Store C,Dresses,186.47,1,186.47,2021-09-15 18:41:07.972843,Online Payment
3739,INV00536,Store C,Jeans,119.74,1,119.74,2021-09-15 18:41:07.972843,Credit Card
243,INV01401,Store C,Dresses,119.88,4,479.52,2021-09-16 18:41:07.972843,Credit Card
8755,INV01907,Store A,Dresses,138.11,3,414.33,2021-09-16 18:41:07.972843,Online Payment
8916,INV00267,Store A,Accessories,136.2,1,136.2,2021-09-16 18:41:07.972843,Online Payment
8017,INV01695,Store C,Dresses,48.02,1,48.02,2021-09-16 18:41:07.972843,Debit Card
5726,INV00767,Store B,Dresses,191.31,3,573.9300000000001,2021-09-16 18:41:07.972843,Credit Card
3851,INV01901,Store A,Jeans,90.61,1,90.61,2021-09-17 18:41:07.972843,Credit Card
7834,INV00471,Store B,Accessories,86.4,2,172.8,2021-09-17 18:41:07.972843,Online Payment
7053,INV00006,Store A,Dresses,15.52,3,46.56,2021-09-17 18:41:07.972843,Cash
8172,INV01697,Store A,Jackets,18.16,4,72.64,2021-09-17 18:41:07.972843,Credit Card
1018,INV01803,Store B,Accessories,126.38,2,252.76,2021-09-17 18:41:07.972843,Online Payment
9212,INV01093,Store C,T-Shirts,66.02,4,264.08,2021-09-17 18:41:07.972843,Cash
3279,INV01490,Store A,Dresses,113.32,2,226.64,2021-09-17 18:41:07.972843,Cash
9284,INV00658,Store A,Jackets,164.57,2,329.14,2021-09-18 18:41:07.972843,Cash
5068,INV01655,Store C,Dresses,86.12,4,344.48,2021-09-18 18:41:07.972843,Online Payment
1360,INV00559,Store A,Jeans,76.46,4,305.84,2021-09-18 18:41:07.972843,Credit Card
3146,INV01014,Store B,T-Shirts,138.11,1,138.11,2021-09-18 18:41:07.972843,Cash
7691,INV00495,Store A,Jeans,197.05,4,788.2,2021-09-18 18:41:07.972843,Online Payment
7854,INV00239,Store A,T-Shirts,31.09,2,62.18,2021-09-18 18:41:07.972843,Debit Card
1264,INV01549,Store B,T-Shirts,32.61,2,65.22,2021-09-18 18:41:07.972843,Credit Card
7370,INV01988,Store A,Shoes,174.23,4,696.92,2021-09-18 18:41:07.972843,Debit Card
9121,INV01048,Store A,Accessories,68.93,2,137.86,2021-09-19 18:41:07.972843,Online Payment
7039,INV01667,Store C,Jeans,82.77,3,248.31,2021-09-19 18:41:07.972843,Debit Card
3683,INV01285,Store B,Jeans,80.32,2,160.64,2021-09-19 18:41:07.972843,Online Payment
8738,INV01376,Store C,Shoes,146.31,4,585.24,2021-09-19 18:41:07.972843,Debit Card
2074,INV01772,Store B,Shoes,56.73,1,56.73,2021-09-19 18:41:07.972843,Online Payment
2939,INV00783,Store B,Jeans,38.03,3,114.09,2021-09-19 18:41:07.972843,Credit Card
1443,INV01864,Store A,T-Shirts,184.84,1,184.84,2021-09-20 18:41:07.972843,Online Payment
9257,INV01129,Store A,Jackets,15.7,4,62.8,2021-09-20 18:41:07.972843,Online Payment
7751,INV01924,Store B,Jackets,153.42,3,460.26,2021-09-20 18:41:07.972843,Credit Card
4330,INV01144,Store A,Jackets,38.14,2,76.28,2021-09-20 18:41:07.972843,Cash
9559,INV00427,Store A,Dresses,176.19,4,704.76,2021-09-20 18:41:07.972843,Cash
7196,INV00733,Store A,Dresses,66.61,4,266.44,2021-09-20 18:41:07.972843,Credit Card
691,INV00792,Store C,T-Shirts,142.82,3,428.46,2021-09-21 18:41:07.972843,Debit Card
724,INV01922,Store B,Accessories,157.14,2,314.28,2021-09-21 18:41:07.972843,Credit Card
4193,INV00982,Store B,Dresses,18.74,3,56.22,2021-09-21 18:41:07.972843,Cash
9998,INV00915,Store A,Jackets,37.16,2,74.32,2021-09-21 18:41:07.972843,Debit Card
1150,INV00761,Store A,Dresses,130.85,2,261.7,2021-09-21 18:41:07.972843,Online Payment
5638,INV01983,Store A,T-Shirts,166.04,3,498.12,2021-09-21 18:41:07.972843,Credit Card
2432,INV01964,Store B,Dresses,29.93,2,59.86,2021-09-21 18:41:07.972843,Online Payment
6762,INV00193,Store C,Jeans,28.61,3,85.83,2021-09-21 18:41:07.972843,Debit Card
2004,INV01501,Store B,Accessories,54.36,3,163.07999999999998,2021-09-21 18:41:07.972843,Online Payment
7668,INV01294,Store C,Jeans,122.59,4,490.36,2021-09-21 18:41:07.972843,Debit Card
6471,INV01280,Store C,Accessories,178.76,2,357.52,2021-09-22 18:41:07.972843,Online Payment
480,INV01373,Store B,Shoes,172.7,2,345.4,2021-09-22 18:41:07.972843,Credit Card
1820,INV01782,Store A,Dresses,108.86,3,326.58,2021-09-22 18:41:07.972843,Credit Card
3958,INV01754,Store A,Accessories,91.27,3,273.81,2021-09-22 18:41:07.972843,Cash
8938,INV01832,Store A,Jeans,48.58,1,48.58,2021-09-22 18:41:07.972843,Online Payment
1130,INV00184,Store B,Dresses,61.16,2,122.32,2021-09-22 18:41:07.972843,Credit Card
9692,INV00090,Store C,Accessories,145.97,4,583.88,2021-09-22 18:41:07.972843,Credit Card
4702,INV01412,Store B,Jackets,91.19,3,273.57,2021-09-22 18:41:07.972843,Credit Card
6839,INV00931,Store B,Jackets,172.79,1,172.79,2021-09-22 18:41:07.972843,Cash
1534,INV01684,Store C,Shoes,160.86,4,643.44,2021-09-23 18:41:07.972843,Cash
6320,INV01533,Store C,T-Shirts,28.14,4,112.56,2021-09-23 18:41:07.972843,Cash
4690,INV01830,Store A,Shoes,39.49,2,78.98,2021-09-23 18:41:07.972843,Cash
7052,INV00185,Store B,Jackets,173.62,3,520.86,2021-09-23 18:41:07.972843,Cash
1314,INV01688,Store C,Jeans,130.14,1,130.14,2021-09-23 18:41:07.972843,Debit Card
9550,INV01536,Store B,T-Shirts,127.18,2,254.36,2021-09-23 18:41:07.972843,Credit Card
7935,INV01642,Store A,Dresses,108.51,4,434.04,2021-09-23 18:41:07.972843,Cash
1694,INV01137,Store A,Shoes,121.94,4,487.76,2021-09-23 18:41:07.972843,Online Payment
4864,INV00399,Store C,T-Shirts,133.31,1,133.31,2021-09-23 18:41:07.972843,Online Payment
1822,INV01259,Store A,T-Shirts,164.9,3,494.7000000000001,2021-09-23 18:41:07.972843,Online Payment
3112,INV00554,Store A,Dresses,180.11,2,360.22,2021-09-23 18:41:07.972843,Online Payment
3597,INV00985,Store C,Accessories,173.65,4,694.6,2021-09-24 18:41:07.972843,Online Payment
4955,INV00188,Store C,Accessories,123.4,3,370.2000000000001,2021-09-24 18:41:07.972843,Cash
4015,INV01110,Store C,T-Shirts,53.85,2,107.7,2021-09-24 18:41:07.972843,Online Payment
179,INV00643,Store B,Accessories,112.96,2,225.92,2021-09-24 18:41:07.972843,Debit Card
1792,INV01077,Store C,Dresses,41.64,2,83.28,2021-09-24 18:41:07.972843,Credit Card
2841,INV00801,Store C,T-Shirts,194.39,2,388.78,2021-09-24 18:41:07.972843,Cash
6910,INV00637,Store B,Shoes,143.94,2,287.88,2021-09-24 18:41:07.972843,Credit Card
6953,INV01514,Store C,T-Shirts,144.23,1,144.23,2021-09-24 18:41:07.972843,Debit Card
8817,INV01773,Store C,Jeans,166.16,2,332.32,2021-09-24 18:41:07.972843,Cash
8162,INV00129,Store C,Accessories,133.33,4,533.32,2021-09-25 18:41:07.972843,Debit Card
8181,INV01645,Store C,Accessories,135.72,4,542.88,2021-09-25 18:41:07.972843,Cash
1302,INV00277,Store C,Dresses,48.4,1,48.4,2021-09-25 18:41:07.972843,Credit Card
1298,INV01401,Store A,Accessories,181.95,1,181.95,2021-09-25 18:41:07.972843,Online Payment
9770,INV01075,Store A,Jackets,191.99,3,575.97,2021-09-25 18:41:07.972843,Cash
1059,INV00717,Store A,Jeans,30.93,1,30.93,2021-09-25 18:41:07.972843,Cash
2094,INV01689,Store C,Jackets,139.99,2,279.98,2021-09-25 18:41:07.972843,Debit Card
8226,INV01998,Store B,Accessories,177.12,2,354.24,2021-09-25 18:41:07.972843,Credit Card
9576,INV01342,Store B,Dresses,46.81,3,140.43,2021-09-25 18:41:07.972843,Online Payment
6596,INV00340,Store B,Shoes,70.82,1,70.82,2021-09-25 18:41:07.972843,Debit Card
5883,INV00569,Store B,Jackets,142.12,1,142.12,2021-09-25 18:41:07.972843,Cash
2760,INV01044,Store B,Shoes,161.69,2,323.38,2021-09-26 18:41:07.972843,Debit Card
8200,INV01973,Store B,Shoes,20.37,2,40.74,2021-09-26 18:41:07.972843,Online Payment
442,INV00230,Store B,T-Shirts,151.11,2,302.22,2021-09-26 18:41:07.972843,Credit Card
2509,INV01769,Store C,Jeans,124.52,2,249.04,2021-09-26 18:41:07.972843,Debit Card
2635,INV01713,Store A,T-Shirts,44.4,1,44.4,2021-09-26 18:41:07.972843,Credit Card
8012,INV01660,Store A,Jeans,101.58,1,101.58,2021-09-26 18:41:07.972843,Cash
1811,INV01233,Store C,Jeans,125.12,1,125.12,2021-09-26 18:41:07.972843,Credit Card
7394,INV01717,Store B,Shoes,16.98,1,16.98,2021-09-27 18:41:07.972843,Cash
4131,INV00366,Store B,Jeans,155.88,4,623.52,2021-09-27 18:41:07.972843,Debit Card
6269,INV01582,Store A,Accessories,185.23,1,185.23,2021-09-27 18:41:07.972843,Cash
4288,INV00501,Store A,Jackets,128.77,4,515.08,2021-09-27 18:41:07.972843,Cash
7867,INV01611,Store A,Accessories,138.78,1,138.78,2021-09-27 18:41:07.972843,Cash
4865,INV01947,Store C,T-Shirts,47.8,3,143.39999999999998,2021-09-27 18:41:07.972843,Debit Card
7598,INV00882,Store C,Accessories,172.59,3,517.77,2021-09-27 18:41:07.972843,Credit Card
4775,INV01521,Store C,T-Shirts,177.93,1,177.93,2021-09-27 18:41:07.972843,Credit Card
9798,INV01990,Store A,Dresses,76.66,2,153.32,2021-09-28 18:41:07.972843,Cash
1021,INV00063,Store B,T-Shirts,80.76,4,323.04,2021-09-28 18:41:07.972843,Credit Card
2999,INV01610,Store B,Accessories,44.44,3,133.32,2021-09-28 18:41:07.972843,Debit Card
3210,INV00456,Store B,Dresses,199.65,4,798.6,2021-09-28 18:41:07.972843,Online Payment
8697,INV01201,Store C,Accessories,26.23,3,78.69,2021-09-28 18:41:07.972843,Online Payment
3648,INV00283,Store B,T-Shirts,93.99,4,375.96,2021-09-28 18:41:07.972843,Debit Card
7859,INV01312,Store B,Accessories,160.82,3,482.46,2021-09-29 18:41:07.972843,Online Payment
5224,INV00049,Store A,Jeans,136.05,1,136.05,2021-09-29 18:41:07.972843,Cash
8073,INV01779,Store C,T-Shirts,45.05,4,180.2,2021-09-29 18:41:07.972843,Cash
2546,INV01864,Store C,T-Shirts,77.91,3,233.73,2021-09-29 18:41:07.972843,Debit Card
7694,INV00718,Store B,Jeans,193.08,2,386.16,2021-09-29 18:41:07.972843,Online Payment
5398,INV00422,Store A,Dresses,124.46,1,124.46,2021-09-29 18:41:07.972843,Credit Card
7887,INV00163,Store A,Shoes,177.8,3,533.4000000000001,2021-09-29 18:41:07.972843,Online Payment
8690,INV01313,Store B,Jeans,58.61,1,58.61,2021-09-29 18:41:07.972843,Cash
4345,INV01227,Store A,Accessories,198.52,4,794.08,2021-09-29 18:41:07.972843,Cash
3287,INV00253,Store B,Jackets,47.28,3,141.84,2021-09-29 18:41:07.972843,Debit Card
5689,INV01989,Store B,Jackets,147.88,4,591.52,2021-09-29 18:41:07.972843,Cash
7817,INV00285,Store B,Shoes,68.57,1,68.57,2021-09-30 18:41:07.972843,Online Payment
4054,INV01050,Store A,Jackets,111.05,3,333.15,2021-09-30 18:41:07.972843,Debit Card
8816,INV00344,Store C,Jackets,62.13,2,124.26,2021-09-30 18:41:07.972843,Credit Card
5231,INV00053,Store C,T-Shirts,194.8,2,389.6,2021-09-30 18:41:07.972843,Cash
6049,INV01531,Store A,Accessories,123.45,3,370.35,2021-10-01 18:41:07.972843,Online Payment
3217,INV01574,Store C,Shoes,153.49,2,306.98,2021-10-01 18:41:07.972843,Debit Card
2569,INV00874,Store C,Accessories,20.59,3,61.77,2021-10-01 18:41:07.972843,Credit Card
610,INV01498,Store A,T-Shirts,23.02,2,46.04,2021-10-01 18:41:07.972843,Debit Card
3010,INV00952,Store C,T-Shirts,140.78,4,563.12,2021-10-01 18:41:07.972843,Cash
6659,INV00803,Store B,T-Shirts,82.56,1,82.56,2021-10-01 18:41:07.972843,Credit Card
331,INV01795,Store A,Jeans,119.11,2,238.22,2021-10-01 18:41:07.972843,Credit Card
6707,INV01300,Store A,Jackets,33.38,4,133.52,2021-10-01 18:41:07.972843,Cash
65,INV00388,Store A,Jeans,188.3,3,564.9000000000001,2021-10-01 18:41:07.972843,Online Payment
3856,INV00547,Store A,Dresses,92.92,2,185.84,2021-10-01 18:41:07.972843,Credit Card
3941,INV00944,Store C,Dresses,91.61,3,274.83,2021-10-01 18:41:07.972843,Cash
6480,INV00719,Store A,Jeans,152.14,3,456.42,2021-10-01 18:41:07.972843,Debit Card
4199,INV01301,Store C,Jackets,119.03,2,238.06,2021-10-01 18:41:07.972843,Debit Card
4587,INV00210,Store A,Jackets,196.68,3,590.04,2021-10-02 18:41:07.972843,Debit Card
4459,INV00362,Store A,Jackets,61.75,1,61.75,2021-10-02 18:41:07.972843,Debit Card
9893,INV00135,Store C,Jackets,188.95,1,188.95,2021-10-02 18:41:07.972843,Cash
8985,INV01385,Store A,T-Shirts,43.25,4,173.0,2021-10-02 18:41:07.972843,Debit Card
3935,INV00672,Store C,Accessories,136.51,3,409.53,2021-10-02 18:41:07.972843,Online Payment
5152,INV00793,Store C,Jackets,191.94,3,575.8199999999999,2021-10-02 18:41:07.972843,Cash
7646,INV00809,Store B,Jeans,120.68,4,482.72,2021-10-03 18:41:07.972843,Credit Card
1417,INV01596,Store C,Shoes,105.67,1,105.67,2021-10-03 18:41:07.972843,Online Payment
2200,INV01148,Store B,Dresses,118.86,3,356.58,2021-10-03 18:41:07.972843,Debit Card
7354,INV00948,Store C,Jackets,84.43,3,253.29,2021-10-03 18:41:07.972843,Online Payment
7782,INV00090,Store A,Dresses,120.39,4,481.56,2021-10-03 18:41:07.972843,Online Payment
2720,INV01802,Store B,Shoes,55.74,2,111.48,2021-10-03 18:41:07.972843,Credit Card
7649,INV00416,Store B,Jeans,123.69,3,371.07,2021-10-04 18:41:07.972843,Online Payment
446,INV01800,Store A,Shoes,153.52,3,460.56000000000006,2021-10-04 18:41:07.972843,Debit Card
1447,INV00800,Store C,Shoes,86.41,2,172.82,2021-10-04 18:41:07.972843,Cash
9278,INV00171,Store A,Dresses,24.63,3,73.89,2021-10-04 18:41:07.972843,Credit Card
6407,INV00429,Store C,Accessories,93.28,1,93.28,2021-10-04 18:41:07.972843,Cash
6385,INV00668,Store C,Shoes,19.8,2,39.6,2021-10-04 18:41:07.972843,Cash
8897,INV01794,Store B,Dresses,32.95,3,98.85,2021-10-04 18:41:07.972843,Credit Card
6047,INV01443,Store C,Shoes,142.99,2,285.98,2021-10-05 18:41:07.972843,Online Payment
5188,INV01552,Store B,T-Shirts,89.42,1,89.42,2021-10-05 18:41:07.972843,Cash
955,INV01354,Store B,Jackets,79.11,1,79.11,2021-10-05 18:41:07.972843,Online Payment
2680,INV01958,Store C,Jeans,121.48,1,121.48,2021-10-05 18:41:07.972843,Online Payment
2083,INV00577,Store A,Accessories,66.03,1,66.03,2021-10-05 18:41:07.972843,Cash
3060,INV01994,Store A,Dresses,52.6,3,157.8,2021-10-05 18:41:07.972843,Debit Card
4798,INV00509,Store A,Jackets,126.22,3,378.66,2021-10-05 18:41:07.972843,Online Payment
1899,INV00664,Store A,T-Shirts,60.61,4,242.44,2021-10-05 18:41:07.972843,Debit Card
4914,INV00683,Store C,Jeans,134.29,3,402.87,2021-10-06 18:41:07.972843,Debit Card
8610,INV01339,Store A,Dresses,150.93,2,301.86,2021-10-06 18:41:07.972843,Online Payment
1880,INV01316,Store B,Jeans,95.86,1,95.86,2021-10-06 18:41:07.972843,Cash
4757,INV01189,Store C,Accessories,118.69,1,118.69,2021-10-06 18:41:07.972843,Cash
1020,INV01306,Store A,T-Shirts,133.98,1,133.98,2021-10-06 18:41:07.972843,Credit Card
1990,INV01110,Store A,T-Shirts,170.33,3,510.99,2021-10-06 18:41:07.972843,Cash
7110,INV01135,Store B,Jeans,126.89,1,126.89,2021-10-06 18:41:07.972843,Cash
3979,INV01015,Store C,Jeans,116.87,3,350.61,2021-10-06 18:41:07.972843,Debit Card
8639,INV00429,Store A,Accessories,87.75,1,87.75,2021-10-07 18:41:07.972843,Online Payment
963,INV00373,Store C,Accessories,83.57,1,83.57,2021-10-07 18:41:07.972843,Credit Card
2255,INV00422,Store B,Shoes,82.43,3,247.29,2021-10-07 18:41:07.972843,Debit Card
2273,INV00082,Store A,Accessories,44.46,3,133.38,2021-10-07 18:41:07.972843,Online Payment
8414,INV01114,Store A,T-Shirts,177.77,1,177.77,2021-10-07 18:41:07.972843,Debit Card
2396,INV01411,Store B,Dresses,79.34,1,79.34,2021-10-07 18:41:07.972843,Cash
897,INV01684,Store A,T-Shirts,152.73,3,458.19,2021-10-07 18:41:07.972843,Credit Card
8269,INV01845,Store B,Accessories,40.93,2,81.86,2021-10-07 18:41:07.972843,Online Payment
2865,INV00585,Store C,T-Shirts,140.75,3,422.25,2021-10-07 18:41:07.972843,Debit Card
1711,INV00162,Store C,Accessories,14.92,4,59.68,2021-10-07 18:41:07.972843,Online Payment
3951,INV00165,Store B,Jeans,78.45,1,78.45,2021-10-07 18:41:07.972843,Online Payment
213,INV00525,Store A,Accessories,172.03,2,344.06,2021-10-08 18:41:07.972843,Cash
2054,INV00251,Store C,Dresses,30.16,4,120.64,2021-10-08 18:41:07.972843,Cash
4567,INV01108,Store A,Jackets,172.58,3,517.74,2021-10-08 18:41:07.972843,Credit Card
7153,INV00384,Store C,Jackets,189.91,3,569.73,2021-10-08 18:41:07.972843,Online Payment
9482,INV00079,Store C,T-Shirts,198.07,3,594.21,2021-10-08 18:41:07.972843,Cash
6700,INV00019,Store A,Jeans,46.34,3,139.02,2021-10-08 18:41:07.972843,Credit Card
1582,INV00779,Store C,Shoes,70.41,4,281.64,2021-10-08 18:41:07.972843,Debit Card
4394,INV01059,Store C,T-Shirts,88.97,4,355.88,2021-10-08 18:41:07.972843,Debit Card
9274,INV00694,Store C,T-Shirts,56.89,2,113.78,2021-10-08 18:41:07.972843,Debit Card
3192,INV00237,Store A,Accessories,145.28,4,581.12,2021-10-09 18:41:07.972843,Cash
9830,INV01759,Store B,T-Shirts,68.64,1,68.64,2021-10-09 18:41:07.972843,Debit Card
2334,INV00704,Store B,Shoes,174.73,4,698.92,2021-10-09 18:41:07.972843,Cash
2107,INV01829,Store C,Dresses,23.36,2,46.72,2021-10-09 18:41:07.972843,Credit Card
690,INV01040,Store A,T-Shirts,160.56,4,642.24,2021-10-09 18:41:07.972843,Debit Card
7479,INV01469,Store B,Jackets,19.17,3,57.510000000000005,2021-10-09 18:41:07.972843,Online Payment
8106,INV00043,Store B,Jeans,135.84,1,135.84,2021-10-09 18:41:07.972843,Credit Card
8563,INV01852,Store C,T-Shirts,184.09,1,184.09,2021-10-09 18:41:07.972843,Debit Card
9279,INV00295,Store C,Accessories,95.32,1,95.32,2021-10-09 18:41:07.972843,Cash
870,INV00511,Store C,Accessories,184.02,4,736.08,2021-10-09 18:41:07.972843,Debit Card
8053,INV00440,Store B,Shoes,105.28,1,105.28,2021-10-09 18:41:07.972843,Cash
9071,INV01336,Store B,Jackets,10.95,2,21.9,2021-10-09 18:41:07.972843,Debit Card
5917,INV00404,Store A,Jeans,104.29,3,312.87,2021-10-09 18:41:07.972843,Online Payment
4181,INV01596,Store C,Accessories,131.54,2,263.08,2021-10-10 18:41:07.972843,Cash
9952,INV01918,Store A,Jackets,112.98,3,338.94,2021-10-10 18:41:07.972843,Online Payment
5417,INV01933,Store C,Shoes,153.25,3,459.75,2021-10-10 18:41:07.972843,Cash
6639,INV00027,Store A,Jeans,176.53,2,353.06,2021-10-10 18:41:07.972843,Debit Card
4089,INV00485,Store C,Shoes,160.64,3,481.92,2021-10-10 18:41:07.972843,Debit Card
4121,INV01544,Store C,Accessories,72.18,2,144.36,2021-10-10 18:41:07.972843,Credit Card
2863,INV00688,Store A,Jeans,96.07,4,384.28,2021-10-10 18:41:07.972843,Online Payment
9652,INV01899,Store C,Jeans,24.97,4,99.88,2021-10-10 18:41:07.972843,Credit Card
9763,INV01042,Store B,Jackets,179.68,2,359.36,2021-10-10 18:41:07.972843,Online Payment
1372,INV00259,Store B,Jeans,26.03,3,78.09,2021-10-11 18:41:07.972843,Cash
7651,INV01528,Store A,Dresses,73.28,4,293.12,2021-10-11 18:41:07.972843,Online Payment
1980,INV01562,Store A,Jackets,66.15,2,132.3,2021-10-11 18:41:07.972843,Debit Card
5773,INV00681,Store C,Jeans,61.16,2,122.32,2021-10-11 18:41:07.972843,Debit Card
4458,INV01404,Store C,Jackets,166.41,4,665.64,2021-10-11 18:41:07.972843,Debit Card
2810,INV00129,Store B,Shoes,74.07,2,148.14,2021-10-11 18:41:07.972843,Debit Card
6656,INV00253,Store C,Dresses,188.03,4,752.12,2021-10-11 18:41:07.972843,Debit Card
9607,INV01038,Store B,Jeans,184.5,3,553.5,2021-10-11 18:41:07.972843,Cash
5957,INV01816,Store C,Jackets,35.72,1,35.72,2021-10-12 18:41:07.972843,Credit Card
4911,INV00022,Store B,Jeans,187.67,2,375.34,2021-10-12 18:41:07.972843,Debit Card
3761,INV01245,Store B,Accessories,155.76,2,311.52,2021-10-12 18:41:07.972843,Online Payment
3581,INV01312,Store C,Shoes,79.64,2,159.28,2021-10-12 18:41:07.972843,Credit Card
9021,INV00546,Store B,Accessories,17.91,3,53.73,2021-10-12 18:41:07.972843,Credit Card
4090,INV01621,Store A,T-Shirts,124.63,3,373.89,2021-10-12 18:41:07.972843,Credit Card
3564,INV00190,Store A,Jeans,156.53,2,313.06,2021-10-12 18:41:07.972843,Debit Card
8647,INV00850,Store A,Shoes,63.91,2,127.82,2021-10-12 18:41:07.972843,Debit Card
2240,INV00092,Store B,Dresses,199.5,4,798.0,2021-10-13 18:41:07.972843,Credit Card
9154,INV00781,Store C,Dresses,71.05,2,142.1,2021-10-13 18:41:07.972843,Credit Card
1041,INV01894,Store C,Accessories,51.76,2,103.52,2021-10-13 18:41:07.972843,Credit Card
3812,INV00763,Store A,Jackets,183.83,1,183.83,2021-10-13 18:41:07.972843,Cash
7693,INV01610,Store B,T-Shirts,171.44,2,342.88,2021-10-13 18:41:07.972843,Cash
6299,INV00115,Store B,Dresses,174.1,3,522.3,2021-10-13 18:41:07.972843,Online Payment
1426,INV00798,Store A,Accessories,74.17,4,296.68,2021-10-13 18:41:07.972843,Credit Card
5590,INV00824,Store B,Accessories,147.05,4,588.2,2021-10-13 18:41:07.972843,Debit Card
7853,INV01140,Store C,Dresses,85.4,2,170.8,2021-10-13 18:41:07.972843,Debit Card
8119,INV01933,Store A,Jeans,42.94,2,85.88,2021-10-13 18:41:07.972843,Cash
5839,INV00716,Store C,Jackets,111.3,1,111.3,2021-10-13 18:41:07.972843,Credit Card
7327,INV01156,Store B,Jeans,159.59,4,638.36,2021-10-13 18:41:07.972843,Debit Card
9519,INV01651,Store A,T-Shirts,52.12,1,52.12,2021-10-14 18:41:07.972843,Online Payment
9046,INV01213,Store C,Shoes,105.67,2,211.34,2021-10-14 18:41:07.972843,Debit Card
2147,INV01797,Store C,Jackets,183.76,3,551.28,2021-10-14 18:41:07.972843,Online Payment
4013,INV00637,Store A,Shoes,142.73,4,570.92,2021-10-14 18:41:07.972843,Credit Card
7710,INV00099,Store A,Accessories,145.96,3,437.88,2021-10-14 18:41:07.972843,Cash
993,INV01277,Store A,Accessories,94.72,2,189.44,2021-10-14 18:41:07.972843,Credit Card
7306,INV00152,Store A,Jackets,104.07,3,312.21,2021-10-14 18:41:07.972843,Online Payment
145,INV00593,Store A,Accessories,169.1,2,338.2,2021-10-14 18:41:07.972843,Debit Card
6943,INV01964,Store C,Jackets,139.4,3,418.2000000000001,2021-10-14 18:41:07.972843,Debit Card
5300,INV00973,Store B,T-Shirts,166.64,4,666.56,2021-10-15 18:41:07.972843,Cash
8156,INV01987,Store C,Jeans,159.53,1,159.53,2021-10-15 18:41:07.972843,Cash
4283,INV00888,Store B,Jeans,143.1,1,143.1,2021-10-15 18:41:07.972843,Online Payment
282,INV01637,Store B,Jackets,69.91,3,209.73,2021-10-15 18:41:07.972843,Cash
5101,INV01856,Store C,Dresses,185.13,2,370.26,2021-10-15 18:41:07.972843,Cash
